0,DRY-DRY,PDE4D,9.2
0.00644311,DRY-DRY,PDE4D,9.6
0,DRY-DRY,PDE4D,10
0,DRY-DRY,PDE4D,10.4
0,DRY-DRY,PDE4D,10.8
0,DRY-DRY,PDE4D,11.2
0,DRY-DRY,PDE4D,11.6
-0.002848324,DRY-DRY,PDE4D,12
0,DRY-DRY,PDE4D,12.4
0,DRY-DRY,PDE4D,12.8
0,DRY-DRY,PDE4D,13.2
0,DRY-DRY,PDE4D,13.6
-0.0272786,DRY-DRY,PDE4D,14
0,DRY-DRY,PDE4D,14.4
0,DRY-DRY,PDE4D,14.8
0,DRY-DRY,PDE4D,15.2
0,DRY-DRY,PDE4D,15.6
0,DRY-DRY,PDE4D,16
0,DRY-DRY,PDE4D,16.4
0,DRY-DRY,PDE4D,16.8
0,DRY-DRY,PDE4D,17.2
0,DRY-DRY,PDE4D,17.6
0,DRY-DRY,PDE4D,18
0,DRY-DRY,PDE4D,18.4
0,DRY-DRY,PDE4D,18.8
0,DRY-DRY,PDE4D,19.2
0,DRY-DRY,PDE4D,19.6
0,DRY-DRY,PDE4D,20
0,DRY-DRY,PDE4D,20.4
0,DRY-DRY,PDE4D,20.8
0,DRY-DRY,PDE4D,21.2
0,DRY-DRY,PDE4D,21.6
0,DRY-DRY,PDE4D,22
0,DRY-DRY,PDE4D,22.4
0,DRY-DRY,PDE4D,22.8
0,DRY-DRY,PDE4D,23.2
0,DRY-DRY,PDE4D,23.6
0,DRY-DRY,PDE4D,24
0,DRY-DRY,PDE4D,24.4
0,DRY-DRY,PDE4D,24.8
0,O-O,PDE4D,0.4
0,O-O,PDE4D,0.8
0,O-O,PDE4D,1.2
0,O-O,PDE4D,1.6
0,O-O,PDE4D,2
0,O-O,PDE4D,2.4
0,O-O,PDE4D,2.8
0,O-O,PDE4D,3.2
0,O-O,PDE4D,3.6
0,O-O,PDE4D,4
0,O-O,PDE4D,4.4
0,O-O,PDE4D,4.8
-0.01416172,O-O,PDE4D,5.2
0,O-O,PDE4D,5.6
0,O-O,PDE4D,6
0,O-O,PDE4D,6.4
0,O-O,PDE4D,6.8
0,O-O,PDE4D,7.2
0,O-O,PDE4D,7.6
0,O-O,PDE4D,8
0,O-O,PDE4D,8.4
0,O-O,PDE4D,8.8
0,O-O,PDE4D,9.2
0,O-O,PDE4D,9.6
0.032002219,O-O,PDE4D,10
0,O-O,PDE4D,10.4
0,O-O,PDE4D,10.8
0,O-O,PDE4D,11.2
0.0015366,O-O,PDE4D,11.6
0,O-O,PDE4D,12
0,O-O,PDE4D,12.4
0,O-O,PDE4D,12.8
0,O-O,PDE4D,13.2
0,O-O,PDE4D,13.6
0,O-O,PDE4D,14
0,O-O,PDE4D,14.4
0.006,O-O,PDE4D,14.8
0,O-O,PDE4D,15.2
0,O-O,PDE4D,15.6
0,O-O,PDE4D,16
0,O-O,PDE4D,16.4
0,O-O,PDE4D,16.8
0,O-O,PDE4D,17.2
0,O-O,PDE4D,17.6
0,O-O,PDE4D,18
0,O-O,PDE4D,18.4
0,O-O,PDE4D,18.8
0,O-O,PDE4D,19.2
0.003176448,O-O,PDE4D,19.6
0,O-O,PDE4D,20
0,O-O,PDE4D,20.4
0,O-O,PDE4D,20.8
0,O-O,PDE4D,21.2
0,O-O,PDE4D,21.6
0,O-O,PDE4D,22
0,O-O,PDE4D,22.4
0,O-O,PDE4D,22.8
0,O-O,PDE4D,23.2
0,O-O,PDE4D,23.6
0,O-O,PDE4D,24
0,O-O,PDE4D,24.4
0,O-O,PDE4D,24.8
0,N1-N1,PDE4D,0.4
0,N1-N1,PDE4D,0.8
0,N1-N1,PDE4D,1.2
0,N1-N1,PDE4D,1.6
0,N1-N1,PDE4D,2
0,N1-N1,PDE4D,2.4
0,N1-N1,PDE4D,2.8
0,N1-N1,PDE4D,3.2
0,N1-N1,PDE4D,3.6
0,N1-N1,PDE4D,4
0,N1-N1,PDE4D,4.4
0,N1-N1,PDE4D,4.8
0,N1-N1,PDE4D,5.2
0,N1-N1,PDE4D,5.6
